id,to_Text_id,Line_Position,Tsez_Line,English_Translation,Russian_Translation
1767,34,77,"Mada ɣamasno eqerno iłnon esnabin, iłnon xanes kidbabin geres kawumos yoq’ˤugani acno yisno ɣunoq bizin.","He put the box into the yard, and the six brothers and the six princesses took the heavy door of the iron gate and climbed up a tree.","Положил во дворе сундук, шестеро братьев и шесть дочерей царя, взяли тяжелую дверь железных ворот и поднялись на дерево."
1768,34,78,"Xanä k’emot’no yaɣˤin, Qartay maħor yegärun, xanno nesisgon wazirbin, elo aki-madazax yałru nasin xalq’i bac’no.","Right after the king opened the wooden case and let Qartay out, she ate up the king and his viziers and all the people who were there in the yard.","Царь открыл сундук, запустил на улицу Бабу-Ягу, и она съела царя, визиров и все тех людей, кого она нашла там во дворе."
1769,34,79,"Cuƛer yäzurun, yiłar ɣunoq bäzirubi bukayn.","When she looked upward, she saw those who got up into the tree.","Посмотрела наверх и увидела тех, кто поднялись на дерево."
1770,34,80,"C’irduxƛ’o ozuri c’axrun, sis qˤaƛun rok’no Qartay ɣunoq yiza c’oxno, žaqˤułgon narey mi däqay ok’łanƛin.","Just when Qartay discovered Tsirdukh, she gave out a shout, pounced to/up the tree, [saying]: ""Where will you escape to from me today?""","Как только увидела Цирдуха, Баба-Яга ревом начала подняться по дереву, куда же ты от меня сегодня тоже убежишь мол."
1771,34,81,"Neł kawumoz acmoq rexoriłno zawru ɣˤʷak’un riqirno yizanƛin yaqru ža, ƛ’irir ža yoq’ˤugani acno yoƛ’ˤun Qartayn ƛ’iƛ’iłno yexun.","Qartay took the hook that hang at the door of that gate, began to get up; the heavy door fell down, Qartay got crushed and died.","Как она начала цепляться за крючок, который висел на дверях ворот, и подниматься, вдруг дверь упала прямо на Бабу-Ягу и задавила ее."
1772,34,82,"Xizyo ɣunoqay iłnon esnabi q’ˤidarno boqno, xanes kidbabin roɣno, beže bertenno bodin iłiran esnaza iłnon esnabin rižin.","Afterwards, the six brothers got down from the tree, took the princesses along and celebrated a big marriage; and the six brothers took the six sisters with them.","Потом слезли с дерева шестеро братьев, спустили дочерей царя, сыграли большую свадьбу и шестеро братьев женились на шестерых сестер."
1773,34,83,"Neła bertenyołer din goƛ’is.","I was also invited to this marriage.","На эту свадьбу меня тоже пригласили."
1774,34,84,"Qacis q’ili Qudi Musaz Maħama bok’si, ħošos zurma Xantuz ʕAlä pˤaƛus, keč’ Maʕat’iz Ruq’än, Amirħanzan qˤaƛis, istowlizaq šet’ur łočyoƛ’ Xaluman Ošk’oris Ramazanno k’oƛis, ɣodos ʕarada Metirozya pˤoƛirsi, dabaɣyos tupi K’it’i Ramazanä kursi, meys tamanča Qebozya ašuƛ ricis, Ešiƛ’oza łelmay butnos mač’ibi roɣsi, Newoza bexada qacis t’eka bayrsi, Kidiraygon ʕomoyƛ’no zown Šapk’ilaw ays.","Qudi Musa's Magomed beated the wooden drum, Xantu's Ali played the zurna, Ma'ati's Ruqi and Amirhanza sang a song, Khaluma and Oshkori's Ramazan danced around the tables, people from Metrada fired a lime gun, Kiti Ramazan shot with a leather rifle, the Khebatli people put tied a birch pistol to their belt, people from Shaytl pulled burka daggers out of the sheath, the Mokok people slaughtered brought a wooden goat for slaughtering, and Shapkilaw came from Kidero riding on a donkey.","Деревянный барабан бил Куди Мусы Магомед, кожаную зурну играл Ханту Али, песню пела Маати Рукият и Амирханза, вокруг столов танцевали Ошкори Халума и Рамазан, из липовой пушки стреляли метрадинцы, из кожаного ружья выстрелил Кити Рамазан, березовый пистолет на поясе привязали хебатлинцы, шаитлинцы из ножны вытащили ворсовые кинжалы, невотлинцы привели резать деревянного козла, а из Кидиро на осле приехал Шапкилав."
1775,34,85,"Istowlizaƛ’ anunč’uru niʕmatyabin zownč’u, dicegon rac’łin axʷarno raynč’u, dicegon zeru ħaƛułin q’ˤimłerno bizinč’u.","There were no blisses that were [not] absent from the tables, so that, no matter how much one ate, they didn't come into the belly, and how much booze one drank, it didn't get up into the head.","Какие только благо не было на столе, но сколько бы не кушал, в живот не попал, и сколько бы бузу не пил, не опьянел."
1776,34,86,"Hemedur žedurabin xecin din oqno ik’is Kidirozaq yedu kesu esanix.","So I left them again and went to tell this tale to the people from Kidero.","Оставив их также, я тоже пошел, чтобы рассказать кидиринцам эту сказку."
1777,34,87,"Asaqozagon łˤono henešno bayrsi, sis yedu kesu urɣizi badirur, sis äsirur, sideni teqärur.","And the people from Asakh brought three apples; one from the one who invented the story, one for the one who told this story and another one for the one, who listened to the story.","А асахцы пришли три яблока, одно тому, кто эту сказку придумал, другое тому, кто рассказал, а третье тому, кто слушал."
1778,35,1,"Esin šebi, xecin šebi zownƛax ʕoƛno bełiqan.","Was has been told, what has been left, it's said that there were seven hunters.","Что рассказать и что оставить, были, говорят, семь охотников."
1779,35,2,"Žedułäy bełiqanzar biša rodanix sis idu ičix zown.","Of them, one stayed at home to make food for the [other] hunters.","Один из них оставался дома, чтобы готовить еду остальным охотникам."
1780,35,3,"Sida quł sis bełiqan idu biša rodan xecin, nasin ciqaɣor bik’in.","One day, they all left one hunter at home to make food, and went into the forest.","Однажды, оставив одного охотника дома, чтобы приготовить пищу, все ушли в лес."
1781,35,4,"Bišan ħadur rodin ičäsi yałzay, mamalayƛ’no zown, ruk’ice mešok’la yołäsi sis t’omce žek’u oƛixno k’oƛin salam teƛno, assalamu ʕalaykumƛin.","While he was preparing the food, a man in the size of a span with a moustache in the length of one cubit came riding on a rooster, jumped off and greeted: ""Peace be with you!""","Когда он подготовил еду, пришел один человек, ростом с пядь, сидя на петухе и имеющий усы, длиной с локоть и поздоровался, здравствуй."
1782,35,5,"Waʕaleykum salamƛin, eƛin bełiqanä.","""And peace be with you!"" said the hunter.","Здравствуй, ответил охотник."
1783,35,6,"Hiq’i-baq’in royn łäyrun, t’omceni žek’a bišʷa esirno.","When they finished their greetings, the span-sized man asked for food.","После того, как поздоровались, человек, ростом с пядь, попросил еду."
1784,35,7,"Bełiqanä yisir ƛoħay boɣno sis ħak’on, nełdergon met’rin teƛno.","The hunter took one khinkali out of the pan for him and gave a piece of meat next to it.","Охотник ему дал один хинкал и кусок мяса."
